# M/Mo=1.50 [Fe/H]=-0.50 [a/Fe]= 0.00
#    Age    Log Teff Log g  Log L/Lo   F435W   F475W   F555W   F606W   F625W   F775W   F814W   F850L
 9.71871E+07  3.6477  1.6225  2.5354  0.2555 -0.3093 -0.9551 -1.2780 -1.5699 -2.1139 -2.2021 -2.4508
 9.73762E+07  3.6457  1.5909  2.5593  0.2225 -0.3486 -1.0000 -1.3266 -1.6208 -2.1699 -2.2590 -2.5099
 9.75161E+07  3.6442  1.5663  2.5778  0.1983 -0.3779 -1.0339 -1.3635 -1.6596 -2.2129 -2.3026 -2.5555
 9.76689E+07  3.6423  1.5380  2.5987  0.1722 -0.4100 -1.0714 -1.4046 -1.7029 -2.2612 -2.3517 -2.6069
 9.76859E+07  3.6421  1.5348  2.6011  0.1693 -0.4136 -1.0756 -1.4092 -1.7078 -2.2667 -2.3573 -2.6127
 9.77815E+07  3.6409  1.5166  2.6145  0.1525 -0.4342 -1.0997 -1.4357 -1.7357 -2.2978 -2.3890 -2.6459
 9.78854E+07  3.6396  1.4963  2.6296  0.1340 -0.4569 -1.1264 -1.4650 -1.7667 -2.3324 -2.4242 -2.6828
 9.80439E+07  3.6376  1.4645  2.6531  0.1055 -0.4921 -1.1678 -1.5106 -1.8149 -2.3863 -2.4793 -2.7405
 9.81930E+07  3.6355  1.4334  2.6759  0.0790 -0.5253 -1.2073 -1.5543 -1.8612 -2.4383 -2.5325 -2.7963
 9.82735E+07  3.6343  1.4163  2.6886  0.0647 -0.5434 -1.2288 -1.5782 -1.8866 -2.4670 -2.5618 -2.8271
 9.83983E+07  3.6326  1.3892  2.7084  0.0423 -0.5717 -1.2626 -1.6157 -1.9265 -2.5121 -2.6079 -2.8756
 9.85208E+07  3.6307  1.3620  2.7283  0.0207 -0.5993 -1.2958 -1.6529 -1.9660 -2.5570 -2.6539 -2.9239
 9.86292E+07  3.6291  1.3377  2.7462  0.0011 -0.6241 -1.3257 -1.6862 -2.0014 -2.5974 -2.6951 -2.9673
 9.87326E+07  3.6276  1.3144  2.7634 -0.0180 -0.6483 -1.3547 -1.7185 -2.0357 -2.6364 -2.7350 -3.0093
 9.88639E+07  3.6256  1.2838  2.7859 -0.0417 -0.6786 -1.3914 -1.7598 -2.0796 -2.6868 -2.7865 -3.0636
 9.89492E+07  3.6242  1.2630  2.8011 -0.0573 -0.6987 -1.4159 -1.7874 -2.1091 -2.7208 -2.8212 -3.1003
 9.90313E+07  3.6228  1.2419  2.8165 -0.0734 -0.7193 -1.4409 -1.8156 -2.1392 -2.7554 -2.8566 -3.1376
 9.91355E+07  3.6209  1.2128  2.8384 -0.0976 -0.7494 -1.4769 -1.8558 -2.1819 -2.8044 -2.9066 -3.1902
 9.92384E+07  3.6187  1.1787  2.8634 -0.1227 -0.7816 -1.5164 -1.9005 -2.2296 -2.8599 -2.9633 -3.2501
 9.93294E+07  3.6164  1.1437  2.8893 -0.1494 -0.8155 -1.5576 -1.9470 -2.2791 -2.9176 -3.0223 -3.3124
 9.94149E+07  3.6141  1.1064  2.9172 -0.1787 -0.8523 -1.6021 -1.9970 -2.3323 -2.9796 -3.0857 -3.3792
 9.95000E+07  3.6115  1.0658  2.9475 -0.2092 -0.8910 -1.6493 -2.0505 -2.3893 -3.0468 -3.1543 -3.4519
 9.95986E+07  3.6080  1.0150  2.9842 -0.2393 -0.9314 -1.7013 -2.1108 -2.4543 -3.1263 -3.2362 -3.5394
 9.96989E+07  3.6040  0.9567  3.0266 -0.2735 -0.9772 -1.7602 -2.1793 -2.5279 -3.2176 -3.3303 -3.6403
 9.98122E+07  3.5991  0.8860  3.0777 -0.3100 -1.0280 -1.8271 -2.2577 -2.6125 -3.3259 -3.4423 -3.7610
 9.99201E+07  3.5944  0.8178  3.1271 -0.3430 -1.0745 -1.8889 -2.3301 -2.6906 -3.4295 -3.5496 -3.8772
 1.00041E+08  3.5896  0.7456  3.1801 -0.3788 -1.1243 -1.9543 -2.4059 -2.7717 -3.5405 -3.6649 -4.0024
 1.00185E+08  3.5857  0.6890  3.2214 -0.4020 -1.1584 -2.0008 -2.4600 -2.8296 -3.6254 -3.7538 -4.0998
 1.00185E+08  3.5857  0.6890  3.2214 -0.4020 -1.1584 -2.0008 -2.4600 -2.8296 -3.6254 -3.7538 -4.0998
