# M/Mo=1.50 [Fe/H]=-0.50 [a/Fe]= 0.00
#    Age    Log Teff Log g  Log L/Lo   F435W   F475W   F555W   F606W   F625W   F775W   F814W   F850L
 1.97389E+09  3.8967  3.9136  1.2408  1.8736  1.8176  1.6952  1.6372  1.5670  1.4607  1.4345  1.3605
 1.97404E+09  3.8930  3.9096  1.2300  1.9104  1.8509  1.7229  1.6617  1.5881  1.4748  1.4484  1.3737
 1.97421E+09  3.8878  3.8974  1.2214  1.9450  1.8806  1.7452  1.6795  1.6012  1.4787  1.4519  1.3760
 1.97443E+09  3.8826  3.8741  1.2237  1.9522  1.8831  1.7403  1.6703  1.5874  1.4558  1.4285  1.3511
 1.97470E+09  3.8779  3.8449  1.2339  1.9375  1.8642  1.7150  1.6412  1.5545  1.4149  1.3871  1.3082
 1.97507E+09  3.8729  3.8153  1.2437  1.9252  1.8474  1.6913  1.6136  1.5229  1.3750  1.3465  1.2660
 1.97557E+09  3.8679  3.7888  1.2502  1.9223  1.8397  1.6766  1.5948  1.4999  1.3434  1.3144  1.2323
 1.97626E+09  3.8628  3.7639  1.2548  1.9250  1.8375  1.6669  1.5809  1.4816  1.3165  1.2869  1.2031
 1.97724E+09  3.8578  3.7406  1.2580  1.9319  1.8393  1.6612  1.5709  1.4674  1.2935  1.2635  1.1778
 1.97862E+09  3.8528  3.7183  1.2603  1.9414  1.8437  1.6582  1.5638  1.4561  1.2737  1.2430  1.1553
 1.98040E+09  3.8478  3.6965  1.2619  1.9530  1.8500  1.6571  1.5584  1.4466  1.2557  1.2244  1.1346
 1.98248E+09  3.8427  3.6752  1.2632  1.9663  1.8578  1.6571  1.5542  1.4382  1.2387  1.2067  1.1148
 1.98473E+09  3.8377  3.6542  1.2641  1.9810  1.8668  1.6581  1.5509  1.4308  1.2228  1.1900  1.0959
 1.98699E+09  3.8327  3.6334  1.2648  1.9970  1.8769  1.6602  1.5488  1.4245  1.2081  1.1746  1.0782
 1.98918E+09  3.8277  3.6131  1.2650  2.0150  1.8886  1.6637  1.5479  1.4195  1.1947  1.1603  1.0614
 1.99132E+09  3.8226  3.5933  1.2647  2.0348  1.9020  1.6686  1.5484  1.4159  1.1828  1.1476  1.0461
 1.99348E+09  3.8176  3.5741  1.2638  2.0569  1.9175  1.6753  1.5508  1.4142  1.1727  1.1366  1.0325
 1.99560E+09  3.8126  3.5558  1.2620  2.0820  1.9354  1.6843  1.5554  1.4147  1.1649  1.1278  1.0211
 1.99767E+09  3.8076  3.5384  1.2594  2.1104  1.9563  1.6960  1.5626  1.4178  1.1598  1.1219  1.0123
 1.99968E+09  3.8025  3.5221  1.2555  2.1428  1.9809  1.7110  1.5731  1.4242  1.1578  1.1191  1.0065
 2.00161E+09  3.7975  3.5073  1.2502  2.1798  2.0096  1.7299  1.5874  1.4344  1.1597  1.1200  1.0045
 2.00346E+09  3.7925  3.4942  1.2432  2.2222  2.0433  1.7535  1.6064  1.4492  1.1664  1.1256  1.0069
 2.00522E+09  3.7874  3.4829  1.2342  2.2704  2.0823  1.7820  1.6303  1.4690  1.1781  1.1362  1.0143
 2.00676E+09  3.7828  3.4746  1.2242  2.3200  2.1231  1.8131  1.6572  1.4921  1.1939  1.1510  1.0261
 2.00800E+09  3.7790  3.4691  1.2141  2.3668  2.1621  1.8436  1.6841  1.5159  1.2114  1.1676  1.0402
 2.00907E+09  3.7755  3.4658  1.2039  2.4112  2.1998  1.8742  1.7115  1.5405  1.2306  1.1860  1.0562
 2.01000E+09  3.7724  3.4632  1.1938  2.4562  2.2371  1.9039  1.7382  1.5644  1.2493  1.2042  1.0727
 2.01084E+09  3.7695  3.4619  1.1836  2.5049  2.2744  1.9320  1.7635  1.5869  1.2663  1.2213  1.0896
 2.01160E+09  3.7669  3.4614  1.1735  2.5563  2.3116  1.9587  1.7875  1.6082  1.2817  1.2374  1.1066
 2.01233E+09  3.7643  3.4614  1.1632  2.6068  2.3490  1.9862  1.8124  1.6303  1.2983  1.2545  1.1244
