#ID x y mag e_mag col1 e_col1 memb_prob sel
30.000000 69.415525 -66.194131  18.8980   0.0030   0.8830   0.0042   1.0000      1
34.000000 69.418576 -66.196447  18.9110   0.0040   0.8860   0.0050   1.0000      1
24.000000 69.412262 -66.199471  18.9290   0.0040   1.0940   0.0050   1.0000      1
27.000000 69.418268 -66.198531  18.9530   0.0040   1.0840   0.0050   1.0000      1
31.000000 69.415503 -66.198096  19.0060   0.0040   1.0840   0.0050   1.0000      1
45.000000 69.418061 -66.196529  19.0600   0.0040   0.9810   0.0050   1.0000      1
47.000000 69.419362 -66.198766  19.0620   0.0040   0.9780   0.0050   1.0000      1
50.000000 69.412966 -66.200128  19.0820   0.0040   0.9640   0.0050   1.0000      1
54.000000 69.419268 -66.201546  19.1010   0.0040   0.9610   0.0050   1.0000      1
72.000000 69.415059 -66.198354  19.1910   0.0040   0.9500   0.0050   1.0000      1
93.000000 69.422282 -66.197394  19.3270   0.0040   0.9470   0.0050   1.0000      1
92.000000 69.415181 -66.200060  19.3380   0.0040   0.9760   0.0057   1.0000      1
25.000000 69.418795 -66.198064  18.9450   0.0050   1.0920   0.0058   1.0000      1
35.000000 69.413854 -66.200073  19.0250   0.0050   1.0840   0.0058   1.0000      1
74.000000 69.413097 -66.197236  19.1470   0.0050   0.8600   0.0058   1.0000      1
65.000000 69.417943 -66.198643  19.1730   0.0050   0.9620   0.0058   1.0000      1
73.000000 69.411523 -66.201608  19.1980   0.0050   0.9590   0.0058   1.0000      1
79.000000 69.418528 -66.199715  19.2410   0.0050   0.9520   0.0058   1.0000      1
83.000000 69.419792 -66.197001  19.2690   0.0050   0.9870   0.0058   1.0000      1
88.000000 69.417666 -66.198885  19.3010   0.0050   0.9490   0.0064   1.0000      1
97.000000 69.420781 -66.198660  19.3630   0.0050   0.9340   0.0064   1.0000      1
100.000000 69.413358 -66.199585  19.3880   0.0050   0.9420   0.0064   1.0000      1
108.000000 69.409540 -66.199097  19.4300   0.0050   0.9060   0.0064   1.0000      1
116.000000 69.412613 -66.197568  19.6110   0.0050   0.9160   0.0064   1.0000      1
117.000000 69.418191 -66.199967  19.6270   0.0050   0.9400   0.0064   1.0000      1
118.000000 69.417949 -66.198920  19.5850   0.0050   0.9220   0.0071   1.0000      1
119.000000 69.416335 -66.199475  19.5970   0.0050   0.9420   0.0071   1.0000      1
151.000000 69.421476 -66.197644  19.9010   0.0050   0.3180   0.0078   1.0000      1
152.000000 69.415761 -66.196753  19.9590   0.0050   0.4320   0.0078   1.0000      1
162.000000 69.411656 -66.199778  19.9780   0.0050   0.3940   0.0086   1.0000      1
82.000000 69.413909 -66.198884  19.1860   0.0060   0.8650   0.0067   1.0000      1
86.000000 69.409265 -66.196543  19.2750   0.0060   0.9660   0.0067   1.0000      1
87.000000 69.413160 -66.200097  19.3030   0.0060   0.9960   0.0067   1.0000      1
157.000000 69.418338 -66.197964  19.9310   0.0060   0.2940   0.0085   1.0000      1
163.000000 69.417304 -66.203516  20.0430   0.0060   0.4490   0.0085   1.0000      1
161.000000 69.416395 -66.198672  19.9370   0.0060   0.2940   0.0092   1.0000      1
165.000000 69.417737 -66.199580  20.0000   0.0060   0.3170   0.0092   1.0000      1
171.000000 69.415650 -66.197301  20.0620   0.0060   0.3150   0.0092   1.0000      1
175.000000 69.418806 -66.199363  20.0710   0.0060   0.3110   0.0092   1.0000      1
184.000000 69.410059 -66.199621  20.0750   0.0060   0.2850   0.0092   1.0000      1
172.000000 69.418093 -66.199385  20.0890   0.0060   0.3610   0.0092   1.0000      1
204.000000 69.412268 -66.202131  20.1530   0.0060   0.2490   0.0092   1.0000      1
215.000000 69.412570 -66.199540  20.2550   0.0060   0.3180   0.0092   1.0000      1
213.000000 69.415929 -66.201469  20.2690   0.0060   0.3890   0.0092   1.0000      1
208.000000 69.422600 -66.198914  20.1940   0.0060   0.3000   0.0100   1.0000      1
214.000000 69.420893 -66.197121  20.2140   0.0060   0.2850   0.0100   1.0000      1
225.000000 69.414589 -66.198467  20.2380   0.0060   0.2110   0.0100   1.0000      1
89.000000 69.417677 -66.198445  19.3030   0.0070   0.9550   0.0081   1.0000      1
159.000000 69.416452 -66.197239  19.9110   0.0070   0.2640   0.0092   1.0000      1
146.000000 69.414124 -66.199708  19.9310   0.0070   0.4690   0.0092   1.0000      1
155.000000 69.416564 -66.193171  19.9780   0.0070   0.4180   0.0092   1.0000      1
169.000000 69.412342 -66.199710  20.0830   0.0070   0.4400   0.0092   1.0000      1
160.000000 69.416993 -66.198325  19.9810   0.0070   0.4130   0.0099   1.0000      1
178.000000 69.420300 -66.194002  20.0780   0.0070   0.3130   0.0099   1.0000      1
