#ID x y mag e_mag col1 e_col1 memb_prob sel
443.000000 73.103558 -67.048349  20.3240   0.0030   1.6730   0.0036   1.0000      1
439.000000 73.100666 -67.049056  20.3290   0.0030   1.6870   0.0036   1.0000      1
427.000000 73.112291 -67.052719  20.3550   0.0030   1.7490   0.0036   1.0000      1
456.000000 73.110366 -67.050482  20.3580   0.0030   1.6920   0.0036   1.0000      1
435.000000 73.101167 -67.048573  20.3600   0.0030   1.7480   0.0036   1.0000      1
432.000000 73.104734 -67.061075  20.3610   0.0030   1.7360   0.0036   1.0000      1
454.000000 73.104516 -67.056156  20.3640   0.0030   1.7170   0.0036   1.0000      1
479.000000 73.097484 -67.054335  20.4280   0.0030   1.6910   0.0036   1.0000      1
457.000000 73.099836 -67.050594  20.4310   0.0030   1.7160   0.0036   1.0000      1
473.000000 73.113247 -67.054910  20.4320   0.0030   1.7250   0.0036   1.0000      1
653.000000 73.105359 -67.052063  21.0640   0.0040   1.6610   0.0050   1.0000      1
745.000000 73.114495 -67.058959  20.8340   0.0040   0.8440   0.0057   1.0000      1
733.000000 73.112789 -67.050985  20.8370   0.0040   0.8970   0.0057   1.0000      1
750.000000 73.111414 -67.060407  20.8450   0.0040   0.8600   0.0057   1.0000      1
720.000000 73.108846 -67.050058  20.8590   0.0040   1.0000   0.0057   1.0000      1
806.000000 73.110996 -67.051549  20.9170   0.0040   0.8150   0.0057   1.0000      1
797.000000 73.106889 -67.049414  20.9230   0.0040   0.8500   0.0057   1.0000      1
814.000000 73.105728 -67.051081  20.9350   0.0040   0.8630   0.0057   1.0000      1
878.000000 73.109958 -67.055081  20.9670   0.0040   0.7750   0.0057   1.0000      1
852.000000 73.096287 -67.053394  21.0000   0.0040   0.9170   0.0057   1.0000      1
769.000000 73.110359 -67.045387  21.0230   0.0040   1.2010   0.0057   1.0000      1
917.000000 73.099805 -67.047119  21.0400   0.0040   0.8340   0.0057   1.0000      1
907.000000 73.110464 -67.049052  21.0410   0.0040   0.8450   0.0057   1.0000      1
652.000000 73.115574 -67.051656  21.0500   0.0040   1.6600   0.0057   1.0000      1
915.000000 73.105341 -67.047791  21.0510   0.0040   0.8570   0.0057   1.0000      1
927.000000 73.114406 -67.051246  21.0710   0.0040   0.8890   0.0057   1.0000      1
906.000000 73.112741 -67.055265  21.0300   0.0040   0.8390   0.0064   1.0000      1
929.000000 73.110088 -67.051776  21.0710   0.0040   0.8810   0.0064   1.0000      1
1081.000000 73.107697 -67.052972  21.2360   0.0040   0.9180   0.0064   1.0000      1
1338.000000 73.105612 -67.049159  21.4260   0.0040   0.9510   0.0064   1.0000      1
908.000000 73.112644 -67.047095  21.0470   0.0040   0.8500   0.0072   1.0000      1
1319.000000 73.108590 -67.052322  21.4160   0.0050   0.9480   0.0071   1.0000      1
1394.000000 73.099067 -67.059130  21.4500   0.0050   0.9420   0.0071   1.0000      1
